,x_1,x_109,x_113,x_12,x_124,x_127,x_144,x_16,x_18,x_2,x_25,x_27,x_28,x_30,x_33,x_38,x_42,x_44,x_45,x_52,x_55,x_57,x_59,x_60,x_62,x_64,x_67,x_68,x_7,x_70,x_71,x_73,x_77,x_78,x_8,x_80,x_83,x_89,x_91,x_99,y
913,5228,1,0,110,79,1,5,64,999,8,44,94,-43,0,25.19,0.2,22,771,0.29,2,0.0,-0.3,88,0,0.02,0,1,-0.01,606,80,1,0.11,705,26,228,-0.31,361,-0.07,0.24,0.07,0
914,5099,1,0,898,1,-2,1,39,999,4,32,93,-46,1,45.84,-0.04,7,930,0.29,1,0.01,-0.56,61,1,0.01,0,1,-0.05,184,97,1,0.11,1065,5,53,0.35,112,0.02,0.24,-0.21,0
915,5099,0,1,286,25,-2,1,7,999,4,43,93,-46,1,13.04,-0.04,23,759,0.29,1,0.0,-0.56,118,1,0.02,0,0,-0.05,593,154,0,-0.62,1384,19,79,0.35,95,0.02,0.24,-0.26,0
916,4964,0,5,369,38,-1,1,3,999,5,48,94,-38,1,55.13,-0.04,3,587,-0.8,1,0.0,1.72,93,0,0.03,1,0,-0.01,6,115,1,0.11,1866,22,11,-0.31,67,0.02,-0.1,-0.21,0
917,5191,1,1,387,68,1,5,59,999,10,28,94,-36,1,81.08,-0.37,25,879,-0.8,1,0.0,-0.56,175,0,0.03,0,0,-0.01,882,3,1,0.11,1241,29,557,-0.31,56,0.02,0.24,-0.49,0
918,5099,1,0,982,19,-2,1,6,999,5,36,93,-46,0,16.12,-0.4,25,1198,0.29,1,0.01,-0.56,33,1,0.03,0,1,-0.05,440,134,0,0.11,768,13,55,0.35,68,-0.07,-0.1,-0.49,0
919,5196,0,1,91,70,0,4,26,999,2,52,93,-42,0,34.49,-0.4,9,615,0.29,5,0.01,-0.13,36,1,0.02,1,1,0.03,569,103,0,0.11,1232,0,26,0.35,351,0.02,-0.13,-0.26,0
920,5099,1,6,767,21,-2,1,26,999,0,34,93,-46,1,4.48,-0.04,19,1408,0.29,3,0.01,-0.56,108,1,0.0,0,1,0.03,531,96,1,0.11,686,16,541,0.35,351,0.02,0.24,-0.21,0
921,5191,0,0,242,18,1,5,51,999,0,37,94,-36,0,12.89,-0.04,11,1884,-0.8,4,0.01,-0.56,98,0,0.0,0,1,0.06,576,156,1,0.11,806,0,115,-0.31,357,0.02,-0.1,0.21,0
922,5099,1,0,970,28,-2,1,57,999,0,25,93,-46,1,22.69,0.2,27,499,0.29,1,0.0,-0.56,72,0,0.03,0,0,-0.05,396,137,0,0.11,1102,24,101,-0.31,167,0.02,0.24,0.21,0
923,5228,0,0,827,76,1,5,27,999,5,48,93,-36,0,36.05,0.13,22,1217,0.29,1,0.0,-0.08,159,0,0.01,1,0,-0.01,112,31,0,0.11,895,27,69,-0.31,163,0.02,-0.13,0.07,0
924,5191,1,0,333,69,1,5,23,999,1,36,94,-36,0,74.4,0.13,2,1293,-0.8,4,0.01,-0.56,129,0,0.0,0,0,0.06,64,29,0,0.11,762,21,113,-0.31,367,0.02,0.24,-0.26,0
925,5191,1,6,990,16,1,5,21,999,3,27,94,-36,1,48.49,0.13,29,1657,-0.8,1,0.0,-0.56,135,0,0.01,0,0,-0.01,397,24,1,0.11,929,2,148,-0.31,205,0.02,0.24,0.07,0
926,5099,1,6,896,50,-2,1,51,999,9,34,93,-47,1,28.0,-0.4,2,1361,0.29,2,0.01,0.51,68,0,0.03,0,0,0.06,42,66,0,0.11,1255,14,151,-0.31,443,0.02,-0.1,-0.49,0
927,5099,1,6,442,67,-2,1,49,999,7,42,93,-47,1,60.73,-0.04,23,977,-0.8,1,0.01,0.51,76,1,0.02,0,0,-0.01,224,137,0,0.11,1384,14,73,0.35,325,-0.07,-0.1,-0.21,0
928,5228,1,6,421,20,1,5,29,999,5,37,94,-43,1,13.48,-0.4,28,859,0.29,1,0.01,-0.3,49,0,0.01,1,1,0.03,699,214,1,-0.62,1513,14,117,-0.31,87,0.02,-0.1,-0.49,0
929,5228,0,5,498,37,1,5,49,999,6,41,94,-42,1,1.36,-0.4,24,1422,-0.8,2,0.0,0.19,88,0,0.03,1,1,0.03,18,116,0,-0.62,1515,19,142,-0.31,179,0.02,-0.1,-0.49,0
930,5196,1,0,776,92,0,4,5,999,6,51,93,-42,1,0.66,-0.4,13,1010,0.29,1,0.01,-0.13,107,0,0.03,1,0,-0.01,164,210,0,-0.62,1109,20,62,-0.31,97,0.02,-0.1,-0.49,0
931,5228,0,5,584,78,1,5,63,999,9,27,94,-43,1,16.37,-0.04,25,1326,0.29,3,0.0,-0.3,109,0,0.02,0,1,0.03,172,245,1,-0.62,490,25,84,-0.31,122,0.02,-0.1,0.21,0
932,5228,0,1,472,28,1,5,0,999,4,35,94,-43,0,10.38,0.2,28,374,0.29,1,0.01,-0.3,73,0,0.01,1,1,-0.01,255,126,1,0.11,797,22,199,-0.31,197,0.02,0.24,0.21,0
933,5196,1,1,29,67,0,4,22,999,2,31,93,-42,0,15.48,-0.04,24,715,0.29,1,0.01,-0.13,99,0,0.01,1,1,0.06,80,122,1,0.11,134,29,90,-0.31,95,-0.07,-0.13,-0.21,0
934,4964,0,5,957,57,-1,1,12,999,2,31,94,-38,1,64.58,-0.4,24,1190,-0.8,1,0.01,1.72,51,0,0.01,0,0,0.06,972,207,1,0.11,804,33,5,-0.31,483,0.02,0.24,-0.49,0
935,5228,1,0,327,98,1,5,31,999,3,31,94,-43,0,28.13,-0.4,29,607,-0.8,6,0.0,-0.3,151,0,0.02,1,0,-0.01,48,64,0,0.11,1485,9,280,-0.31,475,0.02,-0.1,-0.49,0
936,4992,1,0,476,30,-2,1,24,999,2,64,94,-38,0,15.72,0.43,20,1681,-0.8,4,0.01,-0.08,132,0,0.02,1,0,-0.01,722,60,0,0.11,748,7,239,-0.31,332,0.02,-0.1,0.12,1
937,5099,1,0,932,39,-2,1,36,999,4,33,93,-46,1,67.85,0.2,9,525,0.29,6,0.01,-0.56,14,0,0.03,0,0,-0.01,270,176,0,0.11,1050,22,35,-0.31,32,0.02,-0.1,-0.16,0
938,5099,0,6,132,44,-2,1,54,999,0,41,93,-47,0,8.23,-0.22,14,1001,0.29,2,0.01,0.51,78,1,0.02,1,0,-0.01,832,28,0,-0.62,1253,24,150,0.35,209,0.02,-0.1,-0.49,0
939,5228,1,0,189,33,1,5,59,999,1,34,94,-42,0,15.88,-0.04,25,1888,-0.8,1,0.0,0.19,38,0,0.01,1,1,-0.01,581,94,1,0.11,1523,11,423,-0.31,152,0.02,0.24,0.21,0
940,5196,1,6,942,81,0,4,52,999,4,41,93,-42,0,31.6,-0.4,27,1393,0.29,1,0.01,-0.13,55,0,0.02,0,0,-0.05,218,164,1,0.11,825,20,135,-0.31,443,0.02,-0.1,0.21,0
941,5196,0,6,355,32,0,4,66,999,8,36,93,-42,1,79.45,-0.37,14,606,0.29,1,0.01,-0.13,82,0,0.0,0,1,-0.05,73,159,0,0.11,1926,22,70,-0.31,196,0.02,-0.1,-0.49,0
942,5228,1,6,930,91,1,5,15,999,5,59,94,-42,1,1.51,0.13,25,242,-0.8,8,0.01,0.19,99,0,0.0,0,0,-0.05,431,247,1,-0.62,1134,23,59,-0.31,366,0.02,-0.1,0.9,0
943,5228,1,6,568,88,1,5,42,999,1,56,94,-42,1,6.66,-0.4,10,1222,-0.8,3,0.01,0.19,89,0,0.02,1,1,-0.01,237,188,1,0.11,677,11,941,-0.31,472,0.02,-0.1,-0.16,1
944,5191,0,1,928,99,1,5,41,999,4,59,94,-36,0,23.09,0.13,22,902,-0.8,3,0.0,-0.56,24,0,0.01,1,1,0.03,15,144,1,0.11,672,30,422,-0.31,378,0.02,-0.1,0.9,0
945,5196,1,0,290,91,0,4,48,999,5,32,93,-42,0,6.02,0.2,16,1054,0.29,1,-0.18,-0.13,136,0,0.02,0,1,-0.01,604,33,0,0.11,785,25,59,-0.31,441,-0.18,0.24,0.21,0
946,5191,1,1,471,94,1,5,44,999,3,40,94,-36,1,49.75,-0.4,16,1214,-0.8,3,0.01,-0.56,37,0,0.01,0,0,-0.01,322,87,1,0.11,1667,31,34,-0.31,8,0.02,-0.1,0.07,0
947,5018,0,1,993,76,-3,1,62,3,5,38,93,-30,0,6.24,0.2,21,1119,0.29,1,0.01,-0.13,60,3,0.01,0,1,-0.01,159,189,1,0.11,971,4,64,2.69,438,0.02,-0.1,0.21,1
948,5191,1,1,356,34,1,5,13,999,3,34,94,-36,0,101.16,0.13,23,902,-0.8,2,0.01,-0.56,59,0,0.0,0,0,-0.01,683,87,1,0.11,1296,14,248,-0.31,124,0.02,-0.1,0.21,0
949,5228,1,0,512,92,1,5,36,999,1,41,93,-36,1,56.4,0.43,0,580,0.29,2,0.0,-0.08,89,0,0.0,0,1,0.06,243,5,1,0.11,1207,9,258,-0.31,187,0.02,-0.1,0.12,0
950,5228,1,1,826,6,1,5,51,999,3,33,94,-43,0,27.04,-0.04,19,1037,0.29,1,0.0,-0.3,47,0,0.03,0,0,0.06,814,34,0,0.11,1637,19,31,-0.31,305,0.02,0.24,0.21,0
951,5228,1,1,883,96,1,5,10,999,10,31,93,-36,0,17.37,-0.04,28,843,0.29,2,0.01,-0.08,92,0,0.01,0,0,-0.05,527,214,0,0.11,1358,4,113,-0.31,357,-0.07,0.24,0.07,0
952,5099,1,1,590,95,-2,1,53,999,3,29,93,-46,1,13.53,-0.4,19,964,0.29,4,0.01,-0.56,120,1,0.03,1,0,-0.05,379,52,1,0.11,285,12,168,0.35,53,0.02,-0.13,-0.49,0
953,5228,1,6,241,3,1,5,9,999,3,38,94,-42,0,31.41,-0.4,12,622,-0.8,5,0.01,0.19,83,0,0.03,0,1,-0.05,754,151,1,-0.62,942,3,247,-0.31,308,0.02,0.24,0.21,0
954,5099,0,0,119,99,-2,2,25,999,10,24,93,-50,1,16.75,-0.04,21,853,0.29,1,0.01,2.41,60,0,0.02,0,0,-0.05,348,223,1,0.11,290,17,224,-0.31,438,-0.07,0.24,0.21,1
955,5099,0,6,724,37,-2,1,3,999,3,34,93,-46,1,18.72,-0.37,26,874,0.29,11,0.0,-0.56,69,0,0.03,0,0,0.03,485,29,1,0.11,1166,32,22,-0.31,321,0.02,0.24,0.21,0
956,5099,0,1,384,31,-2,1,64,999,3,27,93,-46,0,52.92,-0.04,9,1636,0.29,1,0.01,-0.56,101,0,0.01,0,1,0.03,553,82,0,0.11,1231,17,201,-0.31,204,-0.07,-0.1,0.21,0
957,5099,0,0,927,86,-2,1,40,999,2,32,93,-46,0,4.7,-0.04,28,983,0.29,1,0.0,-0.56,119,1,0.01,0,0,-0.01,668,238,1,0.11,1688,13,319,0.35,272,0.02,-0.1,-0.49,0
958,5228,0,0,338,2,1,5,52,999,3,49,94,-43,1,55.37,-0.04,7,988,0.29,2,0.01,-0.3,135,0,0.03,0,0,-0.01,820,0,1,0.11,1638,12,59,-0.31,382,0.02,-0.1,0.21,0
959,5228,0,5,523,25,1,5,2,999,4,36,94,-43,0,61.98,-0.4,19,1205,-0.8,1,0.0,-0.3,93,0,0.01,0,1,-0.05,166,235,0,0.11,946,15,372,-0.31,479,0.02,-0.13,0.07,0
960,5228,1,5,762,57,1,5,11,999,9,46,94,-43,1,79.66,-0.4,30,344,0.29,1,0.01,-0.3,61,0,0.02,1,0,0.03,781,68,1,-0.62,1117,26,155,-0.31,199,0.02,0.24,-0.49,0
961,5191,1,6,996,92,1,5,50,999,8,47,94,-36,0,3.81,-0.04,29,1282,-0.8,1,0.01,-0.56,15,0,0.03,0,0,-0.01,135,10,0,0.11,197,10,313,-0.31,318,0.02,-0.13,-0.21,0
962,5191,1,5,199,75,1,5,59,999,8,37,94,-36,0,36.04,-0.04,20,47,-0.8,3,0.01,-0.56,130,0,0.03,0,1,0.03,14,230,1,-0.62,1202,1,73,-0.31,220,-0.07,-0.1,-0.21,0
963,5099,1,1,344,1,-2,1,10,999,1,31,93,-46,1,31.81,-0.04,13,638,0.29,2,-0.18,-0.56,117,1,0.02,1,0,0.03,56,172,0,0.11,943,3,582,0.35,241,-0.18,-0.1,-0.21,0
964,5191,1,1,904,86,1,5,58,999,2,36,94,-36,1,0.97,0.2,11,730,-0.8,4,0.01,-0.56,85,0,0.0,1,1,-0.01,613,202,1,0.11,1253,21,232,-0.31,381,-0.07,-0.1,0.07,0
965,4964,1,1,643,55,-1,1,37,15,1,30,94,-38,1,6.09,0.2,6,1253,0.29,2,0.01,1.72,38,4,0.03,0,0,-0.01,337,148,0,0.11,899,26,173,0.35,378,0.02,0.24,0.07,1
966,5196,0,5,475,3,0,4,40,999,1,32,93,-42,1,88.27,-0.04,13,1836,0.29,1,0.01,-0.13,34,1,0.02,1,1,-0.05,103,155,0,0.11,256,30,100,0.35,259,0.02,-0.1,-0.66,0
967,5076,0,5,429,27,-3,1,66,999,1,54,93,-41,1,29.21,0.2,0,356,0.29,1,0.01,0.19,111,0,0.01,1,1,-0.05,638,150,1,0.11,641,2,42,-0.31,282,0.02,-0.1,-0.16,0
968,5191,1,1,758,12,1,5,35,999,4,51,94,-36,1,2.2,-0.4,0,1591,-0.8,1,0.0,-0.56,160,0,0.01,0,1,-0.01,526,218,1,0.11,1191,28,653,-0.31,247,-0.07,-0.1,-0.49,1
969,5228,1,0,718,5,1,5,57,999,2,28,94,-43,1,6.18,0.2,25,1524,0.29,1,0.01,-0.3,53,0,0.0,1,0,-0.05,936,125,1,0.11,1107,25,136,-0.31,325,0.02,-0.13,0.07,0
970,5099,1,6,481,85,-2,1,13,999,2,54,93,-46,0,1.05,0.2,24,956,0.29,1,0.0,-0.56,82,1,0.03,0,0,0.06,719,159,0,0.11,1421,17,397,0.35,147,0.02,-0.1,-0.16,1
971,5191,1,0,573,25,1,5,29,999,0,31,94,-36,1,18.05,-0.04,14,1348,-0.8,13,0.01,-0.56,145,0,0.02,1,0,-0.01,972,190,1,-0.62,120,30,101,-0.31,425,0.02,-0.1,0.21,0
972,5099,1,5,410,74,-2,1,48,999,3,57,93,-46,0,7.67,-0.37,23,1307,0.29,1,0.0,-0.56,126,1,0.02,1,1,-0.01,920,93,1,0.11,754,31,259,0.35,360,0.02,-0.1,0.21,0
973,5076,1,1,412,73,-3,1,26,999,4,49,93,-41,0,6.16,0.13,25,430,0.29,1,0.0,0.19,86,0,0.01,0,0,-0.01,438,216,1,0.11,401,1,317,-0.31,139,0.02,-0.1,0.56,0
974,5191,1,1,979,80,1,5,68,999,3,45,94,-36,0,29.05,-0.37,18,1860,-0.8,3,0.01,-0.56,102,0,0.0,0,0,-0.05,759,213,0,-0.62,593,30,157,-0.31,226,0.02,-0.1,-0.49,0
975,5099,1,1,652,9,-2,1,28,999,3,33,93,-47,1,7.77,0.2,26,1405,0.29,8,0.01,0.51,74,0,0.01,1,0,-0.01,565,116,1,-0.62,1008,9,258,-0.31,33,-0.07,-0.1,-0.16,0
976,5099,1,6,280,21,-2,1,64,999,9,53,93,-46,1,45.02,0.2,10,1598,0.29,1,0.0,-0.56,153,1,0.0,1,1,-0.01,388,96,1,0.11,780,25,136,0.35,137,0.02,-0.1,-0.21,0
977,5099,0,6,634,70,-2,2,20,999,0,26,93,-50,0,5.21,-0.4,11,1201,0.29,2,0.01,2.41,76,0,0.0,0,0,0.06,813,159,0,0.11,1512,13,1447,-0.31,252,0.02,0.24,0.93,1
978,5228,0,6,494,2,1,5,0,999,5,31,93,-36,0,12.31,0.2,4,1500,0.29,2,0.0,-0.08,104,0,0.02,0,1,0.03,350,62,1,0.11,224,6,56,-0.31,96,0.02,-0.1,0.07,0
979,5191,1,1,216,84,1,5,35,999,9,32,94,-36,1,11.95,-0.4,8,1128,-0.8,3,0.01,-0.56,146,0,0.01,0,0,-0.01,918,69,1,0.11,1512,31,999,-0.31,317,0.02,-0.1,-0.49,0
980,5228,0,5,617,78,1,5,59,999,7,29,94,-43,0,25.83,-0.04,5,1224,0.29,1,0.0,-0.3,116,0,0.02,0,0,0.03,319,18,0,-0.62,1049,16,321,-0.31,135,0.02,-0.1,0.07,0
981,5228,0,0,565,18,1,5,0,999,10,31,93,-36,1,73.43,-0.04,12,845,0.29,1,0.0,-0.08,148,0,0.02,1,1,-0.01,501,89,0,0.11,1230,32,191,-0.31,337,0.02,0.24,0.07,0
982,5099,1,0,406,1,-2,1,63,999,9,29,93,-46,0,23.26,0.43,3,869,-0.8,4,0.0,-0.56,98,0,0.03,0,0,0.06,469,139,1,0.11,477,21,1143,-0.31,361,0.02,0.24,0.93,0
983,5191,1,5,491,90,1,5,29,999,6,49,94,-36,1,5.89,-0.4,9,906,-0.8,3,0.0,-0.56,130,0,0.01,0,0,-0.05,708,15,0,-0.62,910,15,667,-0.31,15,-0.07,-0.1,-0.49,0
984,5099,1,5,799,72,-2,1,8,999,6,26,93,-46,1,5.44,0.2,4,852,0.29,7,0.01,-0.56,61,0,0.01,0,0,-0.01,232,204,0,0.11,1151,22,15,-0.31,55,-0.07,0.24,0.21,0
985,5191,1,1,815,63,1,5,53,999,1,43,94,-36,1,11.02,0.43,16,843,-0.8,1,0.0,-0.56,94,0,0.02,1,0,-0.05,420,168,0,-0.62,1451,17,73,-0.31,201,-0.07,-0.1,-0.49,0
986,5191,1,1,367,71,1,5,14,999,5,56,94,-36,0,7.96,-0.4,16,515,-0.8,4,0.01,-0.56,116,0,0.01,1,1,-0.05,435,138,0,0.11,1303,15,71,-0.31,387,-0.07,-0.1,0.9,0
987,5228,1,0,740,43,1,5,66,999,10,29,93,-36,1,29.44,0.2,6,487,0.29,3,0.01,-0.08,3,0,0.01,1,0,0.03,56,156,0,0.11,966,7,228,-0.31,283,0.02,0.24,0.21,0
988,5196,1,1,48,85,0,4,3,999,0,31,93,-42,0,18.22,-0.4,27,1832,0.29,5,0.01,-0.13,112,1,0.01,1,1,-0.05,329,144,0,0.11,571,14,17,0.35,213,0.02,-0.1,0.07,0
989,5228,1,5,548,5,1,5,26,999,9,50,94,-43,0,58.22,-0.4,16,757,0.29,3,0.01,-0.3,139,0,0.02,1,1,-0.01,191,184,1,-0.62,1288,13,215,-0.31,455,0.02,-0.1,-0.49,0
990,5228,1,1,907,84,1,5,68,999,2,37,94,-43,1,15.61,0.13,23,839,-0.8,6,0.01,-0.3,22,0,0.02,0,0,-0.01,312,236,0,0.11,475,18,242,-0.31,356,0.02,-0.1,0.07,0
991,5191,1,1,154,7,1,5,58,999,2,42,94,-36,0,34.18,-0.22,23,955,-0.8,1,0.01,-0.56,158,0,0.03,0,1,0.06,983,131,1,-0.62,986,6,105,-0.31,418,-0.07,-0.1,-0.49,0
992,5196,0,0,221,99,0,4,3,999,5,30,93,-42,1,6.51,-0.4,9,1180,0.29,1,0.01,-0.13,72,0,0.02,1,1,0.06,551,35,0,-0.62,1506,29,209,-0.31,43,0.02,-0.1,-0.21,0
993,5228,0,5,659,76,1,5,10,999,8,25,94,-43,0,70.29,-0.37,3,1266,0.29,3,0.01,-0.3,74,0,0.01,0,0,0.03,145,69,0,-0.62,822,6,59,-0.31,370,0.02,-0.1,-0.49,0
994,5196,0,0,796,64,0,4,69,3,4,35,93,-42,0,54.77,0.2,23,1571,0.29,1,0.0,-0.13,98,1,0.03,1,1,-0.05,743,54,0,0.11,929,13,197,2.69,421,-0.07,0.24,-0.26,0
995,5196,1,6,696,98,0,4,3,999,10,37,93,-42,0,7.99,-0.04,15,1092,0.29,1,0.0,-0.13,135,1,0.0,0,0,0.03,290,250,1,-0.62,829,29,68,0.35,274,0.02,-0.1,-0.66,0
996,5196,0,6,196,44,0,4,11,999,2,30,93,-42,0,42.82,-0.04,28,1300,0.29,3,0.01,-0.13,54,0,0.01,0,1,-0.05,72,59,0,0.11,138,9,164,-0.31,147,0.02,-0.1,-0.66,0
997,5191,0,6,736,69,1,5,35,999,10,33,94,-36,1,59.72,-0.37,19,918,-0.8,2,0.01,-0.56,124,0,0.02,0,1,-0.01,969,29,0,-0.62,1304,7,1132,-0.31,281,-0.07,-0.1,-0.49,1
998,5191,1,1,119,39,1,5,34,999,10,36,94,-36,0,46.3,0.2,11,1171,-0.8,2,0.0,-0.56,16,0,0.02,0,1,-0.05,683,85,1,0.11,859,3,146,-0.31,92,0.02,-0.1,0.07,0
999,5191,0,5,383,97,1,5,39,999,2,46,94,-36,1,41.02,-0.04,8,1326,-0.8,3,0.0,-0.56,33,0,0.03,0,1,-0.01,193,72,1,0.11,1316,22,60,-0.31,346,0.02,-0.1,-0.21,0
1000,5076,1,0,51,2,-3,1,29,999,1,51,93,-41,0,9.94,-0.37,10,948,0.29,2,0.0,0.19,84,1,0.01,1,1,0.03,361,218,1,0.11,1455,28,280,0.35,37,0.02,-0.1,0.56,1
1001,5228,1,0,47,19,1,5,12,999,3,33,93,-36,0,72.46,0.13,0,692,0.29,2,0.01,-0.08,34,0,0.02,0,1,-0.01,499,173,1,0.11,690,30,396,-0.31,456,0.02,0.24,0.07,1
1002,5191,0,5,767,55,1,5,7,999,10,26,94,-36,1,66.91,0.43,20,924,-0.8,3,0.0,-0.56,63,0,0.02,1,1,-0.01,895,171,0,0.11,1127,11,194,-0.31,303,0.02,-0.1,-0.66,0
1003,5191,0,5,998,47,1,5,18,999,2,40,94,-36,0,0.17,-0.04,22,801,-0.8,6,0.0,-0.56,91,0,0.01,1,0,0.03,145,150,0,-0.62,1130,6,155,-0.31,325,0.02,-0.13,-0.49,0
1004,5099,1,1,574,32,-2,1,14,999,7,25,93,-46,1,54.96,-0.04,11,1763,0.29,3,0.0,-0.56,145,0,0.02,0,0,-0.01,588,101,1,0.11,392,25,1068,-0.31,194,0.02,0.24,-0.49,1
1005,5191,1,1,874,88,1,5,3,999,8,38,94,-36,0,61.04,-0.4,17,106,-0.8,1,0.0,-0.56,99,0,0.02,1,0,-0.01,563,11,0,-0.62,1008,6,772,-0.31,206,0.02,-0.1,-0.16,1
1006,5099,1,0,575,43,-2,1,3,999,5,54,93,-46,0,45.63,0.2,17,1192,0.29,1,0.0,-0.56,143,0,0.02,1,1,0.06,452,49,1,0.11,935,25,337,-0.31,463,0.02,0.24,0.21,1
1007,5228,1,5,910,92,1,5,43,999,1,50,94,-43,1,16.98,-0.37,29,904,0.29,1,0.01,-0.3,80,0,0.02,1,0,-0.05,627,1,0,0.11,888,6,137,-0.31,63,0.02,-0.1,0.21,0
1008,5099,0,5,78,47,-2,1,62,999,1,36,93,-46,0,26.56,0.2,4,1036,0.29,6,0.01,-0.56,78,0,0.0,1,0,0.06,241,166,1,0.11,1509,32,7,-0.31,339,0.02,-0.1,-0.16,0
1009,5228,1,0,395,13,1,5,14,999,7,43,93,-36,0,19.39,0.2,1,1722,0.29,2,0.01,-0.08,100,0,0.01,0,0,-0.01,467,218,0,0.11,1565,32,213,-0.31,277,0.02,0.24,0.21,0
1010,5099,0,5,165,99,-2,1,4,999,6,57,93,-47,0,77.71,0.2,9,940,0.29,2,0.0,0.51,141,0,0.02,1,0,0.06,104,217,0,-0.62,1276,5,322,-0.31,240,0.02,-0.13,-0.16,0
1011,5099,0,5,943,71,-2,1,26,999,1,38,93,-46,1,78.12,-0.22,24,1160,0.29,1,0.0,-0.56,93,1,0.02,1,1,-0.05,751,96,0,0.11,617,27,161,0.35,205,0.02,-0.1,-0.49,0
1012,5191,0,1,140,96,1,5,47,999,5,27,94,-36,0,1.47,-0.04,3,974,-0.8,2,0.01,-0.56,65,0,0.02,0,1,-0.01,261,151,0,0.11,927,23,137,-0.31,214,0.02,0.24,0.21,0
1013,5196,0,5,814,30,0,4,60,999,6,35,93,-42,0,5.88,0.2,14,380,0.29,1,0.01,-0.13,48,0,0.01,1,1,-0.05,750,137,1,0.11,1077,31,400,-0.31,439,0.02,-0.1,-0.16,0
1014,5228,0,0,263,9,1,5,24,999,7,28,94,-43,1,51.2,-0.04,21,730,0.29,2,0.01,-0.3,105,0,0.02,0,0,-0.01,955,216,1,0.11,1797,5,124,-0.31,271,0.02,0.24,0.07,0
1015,5228,0,5,767,59,1,5,27,999,1,57,93,-36,0,2.61,0.2,1,1829,0.29,1,0.01,-0.08,37,0,0.01,0,1,-0.01,558,1,0,-0.62,657,31,161,-0.31,294,0.02,-0.1,0.21,0
1016,5196,1,6,123,5,0,4,1,999,4,40,93,-42,1,10.84,-0.22,13,656,0.29,5,0.0,-0.13,75,0,0.02,1,0,0.03,328,111,1,-0.62,947,32,22,-0.31,333,0.02,-0.1,-0.49,0
1017,5228,1,5,856,47,1,5,55,999,2,43,94,-43,0,1.41,-0.37,23,1143,0.29,2,0.0,-0.3,131,0,0.01,1,0,-0.01,74,98,1,0.11,1729,17,197,-0.31,67,-0.07,-0.1,-0.49,0
1018,5099,0,5,437,43,-2,1,25,999,9,34,93,-47,0,14.14,0.13,20,975,0.29,1,0.01,0.51,178,1,0.02,1,1,-0.01,469,193,0,0.11,1632,1,122,0.35,198,0.02,-0.13,0.07,0
1019,5018,1,5,152,54,-3,1,61,999,0,67,92,-27,0,87.91,0.43,3,131,0.29,2,0.0,1.54,91,0,0.02,0,1,0.03,128,183,0,0.11,637,17,140,-0.31,482,0.02,-0.1,0.9,0
1020,5196,1,6,888,86,0,4,52,999,5,48,93,-42,1,37.36,-0.04,13,1347,0.29,1,0.01,-0.13,21,0,0.03,0,1,0.06,884,226,1,0.11,558,2,309,-0.31,200,0.02,-0.13,0.21,0
1021,5099,0,0,765,70,-2,1,24,999,9,35,93,-46,1,8.11,-0.04,24,534,0.29,4,0.01,-0.56,145,1,0.0,1,1,-0.01,164,55,0,0.11,1406,16,200,0.35,155,-0.07,0.24,0.21,0
1022,5099,0,0,576,40,-2,1,23,1,2,27,93,-46,1,19.51,0.2,18,211,0.29,1,0.0,-0.56,24,1,0.02,0,1,0.06,36,164,0,0.11,932,17,409,2.69,377,0.02,0.24,0.21,0
1023,5228,1,1,351,76,1,5,42,999,5,25,94,-43,0,18.33,-0.04,21,1305,0.29,1,0.01,-0.3,66,0,0.02,0,0,0.03,531,89,0,0.11,1305,30,103,-0.31,213,0.02,0.24,0.21,0
1024,5099,0,0,235,63,-2,1,64,999,9,42,93,-46,1,71.47,0.13,26,746,0.29,2,0.01,-0.56,75,0,0.02,1,0,0.03,774,35,1,0.11,834,27,50,-0.31,18,-0.07,-0.1,0.07,0
1025,5191,1,0,511,78,1,5,17,999,7,47,94,-36,0,4.05,0.2,0,898,-0.8,2,0.01,-0.56,44,0,0.01,0,0,0.06,568,117,1,0.11,632,13,208,-0.31,217,0.02,-0.13,0.21,0
1026,5196,1,0,639,84,0,4,8,999,6,49,93,-42,0,27.69,0.2,14,1497,0.29,2,0.01,-0.13,96,0,0.01,0,0,-0.01,4,200,1,0.11,1569,20,13,-0.31,5,0.02,-0.1,-0.66,0
1027,5099,1,0,300,58,-2,1,1,999,6,36,93,-46,1,8.17,-0.4,16,903,0.29,1,0.01,-0.56,106,0,0.03,0,1,-0.01,716,113,0,0.11,1286,5,458,-0.31,331,0.02,0.24,0.21,1
1028,5228,0,1,364,84,1,5,6,999,7,35,94,-42,0,34.53,0.13,18,1315,-0.8,3,0.0,0.19,58,0,0.01,0,0,0.06,722,10,0,0.11,891,30,200,-0.31,459,0.02,-0.1,0.07,0
1029,5196,0,6,116,70,0,4,30,999,8,29,93,-42,1,11.26,-0.22,18,1212,0.29,1,0.01,-0.13,113,0,0.01,1,0,0.06,203,10,0,0.11,1718,25,127,-0.31,88,0.02,-0.1,-0.49,0
1030,5228,1,1,15,78,1,5,39,999,6,45,94,-42,0,10.42,0.13,25,634,-0.8,3,0.0,0.19,131,0,0.0,1,1,-0.01,636,11,1,-0.62,921,15,124,-0.31,324,0.02,-0.1,0.07,0
